drug_cellline	depmap_dependency_score
Relugolix_CVCL_1097	0.0059705346366206
Relugolix_CVCL_0428	0.0117990706208451
Relugolix_CVCL_0547	0.0257035589892753
Relugolix_CVCL_1720	0.0068041117969016
Relugolix_CVCL_0023	0.0092074455600431
Relugolix_CVCL_1195	0.0111399098732008
Relugolix_CVCL_1055	0.0278425431827143
Relugolix_CVCL_1693	0.0056506198287455
Relugolix_CVCL_0371	0.021446941587388
Relugolix_CVCL_0851	0.0128024532713682
Relugolix_CVCL_1352	0.006199716758966
Relugolix_CVCL_0039	0.0042267005280483
Relugolix_CVCL_1524	0.0067281991633123
Relugolix_CVCL_1465	0.0042549246748416
Relugolix_CVCL_1577	0.0064008322267342
Relugolix_CVCL_1559	0.0120982885169506
Relugolix_CVCL_1285	0.0046044076135782
Relugolix_CVCL_0139	0.0073084350210065
Relugolix_CVCL_3613	0.0071487154208858
Relugolix_CVCL_1716	0.0109530584950709
Relugolix_CVCL_1547	0.0141049266266
Relugolix_CVCL_1478	0.0100293016301522
Relugolix_CVCL_0099	0.0034954665065854
Relugolix_CVCL_0504	0.0471028791838614
Relugolix_CVCL_0399	0.0094849752508769
Relugolix_CVCL_0397	0.0457753385652145
Relugolix_CVCL_1724	0.0192754274468938
Relugolix_CVCL_0291	0.0556874941734103
Relugolix_CVCL_1456	0.0078899677364549
Relugolix_CVCL_1385	0.0156216983924624
Relugolix_CVCL_0292	0.0244718938813385
Relugolix_CVCL_0218	2.6867991858144537e-06
Relugolix_CVCL_0248	0.0282596625797814
Relugolix_CVCL_1266	0.0323141267563181
Relugolix_CVCL_0069	0.0164894387730388
Relugolix_CVCL_1094	0.0014592224222528
Relugolix_CVCL_2610	0.0304415815041425
Relugolix_CVCL_1282	0.004053511776994
9-ING-41_CVCL_0031	0.0774771258285877
9-ING-41_CVCL_1639	0.1543724427099
9-ING-41_CVCL_1125	0.0061157857383647
9-ING-41_CVCL_1119	0.015441857569674
9-ING-41_CVCL_1635	0.4785574846413384
9-ING-41_CVCL_0332	0.00038343277809
9-ING-41_CVCL_0480	0.0410054458608354
9-ING-41_CVCL_0334	0.0014819148227084
9-ING-41_CVCL_0152	0.1478186029582838
9-ING-41_CVCL_1987	0.0276202961545898
9-ING-41_CVCL_1183	0.0122951188978457
9-ING-41_CVCL_0950	0.0176957036007019
9-ING-41_CVCL_1329	0.3659767203009729
9-ING-41_CVCL_0078	0.119506586693111
9-ING-41_CVCL_1531	0.0431921254879778
9-ING-41_CVCL_1118	0.0156458603721503
9-ING-41_CVCL_1666	0.0110311796860684
9-ING-41_CVCL_0525	0.0234776635303666
9-ING-41_CVCL_1245	0.0170653393830217
9-ING-41_CVCL_0555	0.1240571858188214
9-ING-41_CVCL_1239	0.5222643858457814
9-ING-41_CVCL_0359	0.0774100723899696
9-ING-41_CVCL_1638	0.1769573145728226
9-ING-41_CVCL_1729	0.0276994136582108
9-ING-41_CVCL_1603	0.3628181873995903
9-ING-41_CVCL_1715	0.0253517734854333
9-ING-41_CVCL_1392	0.0023291544139509
9-ING-41_CVCL_3015	0.0024847468321527
9-ING-41_CVCL_0459	0.0033410994090667
9-ING-41_CVCL_1718	0.0535089014861095
9-ING-41_CVCL_0544	0.3104174780600905
9-ING-41_CVCL_0366	0.0021687482736296
9-ING-41_CVCL_1495	0.0352946660582646
9-ING-41_CVCL_1383	0.4340093712881422
9-ING-41_CVCL_0060	0.0298364291777129
9-ING-41_CVCL_0608	0.0473260257239439
9-ING-41_CVCL_1517	0.0114072233233391
9-ING-41_CVCL_0186	0.0174140428817641
9-ING-41_CVCL_0320	0.0240946689557218
9-ING-41_CVCL_0131	0.0887662935783505
9-ING-41_CVCL_1097	0.0039558541463062
9-ING-41_CVCL_0428	0.026984298827923
9-ING-41_CVCL_0547	0.0167697218523054
9-ING-41_CVCL_1720	0.189860154645366
9-ING-41_CVCL_0023	0.0063005762293836
9-ING-41_CVCL_1195	0.0859925152357241
9-ING-41_CVCL_1055	0.0246810716511552
9-ING-41_CVCL_1693	0.006944838318756
9-ING-41_CVCL_0371	0.1611477001421945
9-ING-41_CVCL_0851	0.3284382048084203
9-ING-41_CVCL_1352	0.1306520624247052
9-ING-41_CVCL_0039	0.0403496534379698
9-ING-41_CVCL_1524	0.0058911444734969
9-ING-41_CVCL_1465	0.0622070852630684
9-ING-41_CVCL_1577	0.0013257169724732
9-ING-41_CVCL_1559	0.0405675504339233
9-ING-41_CVCL_1285	0.0322383930406248
9-ING-41_CVCL_0139	0.0243758182503211
9-ING-41_CVCL_3613	0.0014455785741911
9-ING-41_CVCL_1716	0.5181620818616764
9-ING-41_CVCL_1547	0.0075911267735058
9-ING-41_CVCL_1478	0.0235263605974294
9-ING-41_CVCL_0099	0.0073665927360998
9-ING-41_CVCL_0504	0.0228824796443423
9-ING-41_CVCL_0399	0.0017207352554516
9-ING-41_CVCL_0397	0.642379689795104
9-ING-41_CVCL_1724	0.0272204863862718
9-ING-41_CVCL_0291	0.3858197768111636
9-ING-41_CVCL_1456	0.0035086948456546
9-ING-41_CVCL_1385	0.0720006092561963
9-ING-41_CVCL_0292	0.7559263342091964
9-ING-41_CVCL_0218	0.0305058980267957
9-ING-41_CVCL_0248	0.0211753024379488
9-ING-41_CVCL_1266	0.0048669385195855
9-ING-41_CVCL_0069	0.0658342015033716
9-ING-41_CVCL_1094	0.1232800490684478
9-ING-41_CVCL_2610	0.0048597970074028
9-ING-41_CVCL_1282	0.0103235044757874
Ivabradine (hydrochloride)_CVCL_0031	0.0070689571474268
Ivabradine (hydrochloride)_CVCL_1639	0.0279399895219707
Ivabradine (hydrochloride)_CVCL_1125	0.0091212151236907
Ivabradine (hydrochloride)_CVCL_1119	0.0273327971531754
Ivabradine (hydrochloride)_CVCL_1635	0.0210309383666635
Ivabradine (hydrochloride)_CVCL_0332	0.0204821083078561
Ivabradine (hydrochloride)_CVCL_0480	0.0137368274501951
Ivabradine (hydrochloride)_CVCL_0334	0.0076736965863674
Ivabradine (hydrochloride)_CVCL_0152	0.0534920912977385
Ivabradine (hydrochloride)_CVCL_1987	0.0368331358393755
Ivabradine (hydrochloride)_CVCL_1183	0.0372802131256113
Ivabradine (hydrochloride)_CVCL_0950	0.0272803634521498
Ivabradine (hydrochloride)_CVCL_1329	0.0123419950988351
Ivabradine (hydrochloride)_CVCL_0078	0.0137639952295373
Ivabradine (hydrochloride)_CVCL_1531	0.0115899118591433
Ivabradine (hydrochloride)_CVCL_1118	0.099722507973821
Ivabradine (hydrochloride)_CVCL_1666	0.0230221654887023
Ivabradine (hydrochloride)_CVCL_0525	0.0237572111534118
Ivabradine (hydrochloride)_CVCL_1245	0.0186056084063408
Ivabradine (hydrochloride)_CVCL_0555	0.0121470165862119
Ivabradine (hydrochloride)_CVCL_1239	0.0150962868960276
Ivabradine (hydrochloride)_CVCL_0359	0.0438517624368443
Ivabradine (hydrochloride)_CVCL_1638	0.023680153131259
Ivabradine (hydrochloride)_CVCL_1729	0.0251824737880497
Ivabradine (hydrochloride)_CVCL_1603	0.005533174582738
Ivabradine (hydrochloride)_CVCL_1715	0.0438931578190774
Ivabradine (hydrochloride)_CVCL_1392	0.0420819683567984
Ivabradine (hydrochloride)_CVCL_3015	0.0228079235281225
Ivabradine (hydrochloride)_CVCL_0459	0.0172228351126815
Ivabradine (hydrochloride)_CVCL_1718	0.0437954962567385
Ivabradine (hydrochloride)_CVCL_0544	0.0427219027365585
Ivabradine (hydrochloride)_CVCL_0366	0.0085768654988525
Ivabradine (hydrochloride)_CVCL_1495	0.0611083252670917
Ivabradine (hydrochloride)_CVCL_1383	0.0118181661405459
Ivabradine (hydrochloride)_CVCL_0060	0.0148022532369318
Ivabradine (hydrochloride)_CVCL_0608	0.0150916582713425
Ivabradine (hydrochloride)_CVCL_1517	0.0173687458413967
Ivabradine (hydrochloride)_CVCL_0186	0.0274201323234366
Ivabradine (hydrochloride)_CVCL_0320	0.0242614723414314
Ivabradine (hydrochloride)_CVCL_0131	0.0307066225434091
Ivabradine (hydrochloride)_CVCL_1097	0.0054958736986537
Ivabradine (hydrochloride)_CVCL_0428	0.0324160458620568
Ivabradine (hydrochloride)_CVCL_0547	0.026492298074209
Ivabradine (hydrochloride)_CVCL_1720	0.0167736534536351
Ivabradine (hydrochloride)_CVCL_0023	0.069644002726693
Ivabradine (hydrochloride)_CVCL_1195	0.0289673814676517
Ivabradine (hydrochloride)_CVCL_1055	0.0121977431826747
Ivabradine (hydrochloride)_CVCL_1693	0.0052770713764229
Ivabradine (hydrochloride)_CVCL_0371	0.0170498178818912
Ivabradine (hydrochloride)_CVCL_0851	0.016569736874016
Ivabradine (hydrochloride)_CVCL_1352	0.0593228933256568
Ivabradine (hydrochloride)_CVCL_0039	0.0049946808401733
Ivabradine (hydrochloride)_CVCL_1524	0.018774577409514
Ivabradine (hydrochloride)_CVCL_1465	0.016829481282599
Ivabradine (hydrochloride)_CVCL_1577	0.0393351431152521
Ivabradine (hydrochloride)_CVCL_1559	0.0411868278907417
Ivabradine (hydrochloride)_CVCL_1285	0.0277110865589289
Ivabradine (hydrochloride)_CVCL_0139	0.0142170726296137
Ivabradine (hydrochloride)_CVCL_3613	0.0090262454779056
Ivabradine (hydrochloride)_CVCL_1716	0.0206678508098978
Ivabradine (hydrochloride)_CVCL_1547	0.0135061310303377
Ivabradine (hydrochloride)_CVCL_1478	0.3993092054797983
Ivabradine (hydrochloride)_CVCL_0099	0.0172261194396591
Ivabradine (hydrochloride)_CVCL_0504	0.0235278775735458
Ivabradine (hydrochloride)_CVCL_0399	0.0064459326913298
Ivabradine (hydrochloride)_CVCL_0397	0.0195873363518217
Ivabradine (hydrochloride)_CVCL_1724	0.052955879391927
Ivabradine (hydrochloride)_CVCL_0291	0.0148552558156007
Ivabradine (hydrochloride)_CVCL_1456	0.0125961025974994
Ivabradine (hydrochloride)_CVCL_1385	0.0093645485609915
Ivabradine (hydrochloride)_CVCL_0292	0.0469225348070957
Ivabradine (hydrochloride)_CVCL_0218	0.022974080757931
Ivabradine (hydrochloride)_CVCL_0248	0.0202794490805515
Ivabradine (hydrochloride)_CVCL_1266	0.0752491346741343
Ivabradine (hydrochloride)_CVCL_0069	0.0122433766765174
Ivabradine (hydrochloride)_CVCL_1094	0.0157835340830965
Ivabradine (hydrochloride)_CVCL_2610	0.0205301625012073
Ivabradine (hydrochloride)_CVCL_1282	0.0257538059854711
Belinostat_CVCL_0031	0.2595284097749737
Belinostat_CVCL_1639	0.0461917788534786
Belinostat_CVCL_1125	0.0629871771081306
Belinostat_CVCL_1119	0.018847512031998
Belinostat_CVCL_1635	0.0130032687315562
Belinostat_CVCL_0332	0.0535369687951489
Belinostat_CVCL_0480	0.0405312840393775
Belinostat_CVCL_0334	0.008562821409673
Belinostat_CVCL_0152	0.0657434788699954
Belinostat_CVCL_1987	0.0134994727035395
Belinostat_CVCL_1183	0.0310173755477545
Belinostat_CVCL_0950	0.0306259251070152
Belinostat_CVCL_1329	0.009570966070392
Belinostat_CVCL_0078	0.047637869264352
Belinostat_CVCL_1531	0.0293380372492552
Belinostat_CVCL_1118	0.0555870742916174
Belinostat_CVCL_1666	0.1029770113458567
Belinostat_CVCL_0525	0.0406773620250789
Belinostat_CVCL_1245	0.171855165190227
Belinostat_CVCL_0555	0.0094904724439784
Belinostat_CVCL_1239	0.0107828797514863
Belinostat_CVCL_0359	0.0082375476731264
Belinostat_CVCL_1638	0.0651364858517839
Belinostat_CVCL_1729	0.0238392313921165
Belinostat_CVCL_1603	0.0181321633421779
Belinostat_CVCL_1715	0.0374987296543742
Belinostat_CVCL_1392	0.0143096100645467
Belinostat_CVCL_3015	0.0666091478610386
Belinostat_CVCL_0459	0.0312467081821058
Belinostat_CVCL_1718	0.0351128644422731
Belinostat_CVCL_0544	0.0359480001747425
Belinostat_CVCL_0366	0.0106452596022401
Belinostat_CVCL_1495	0.079340855459789
Belinostat_CVCL_1383	0.0137373166852092
Belinostat_CVCL_0060	0.0410996374404456
Belinostat_CVCL_0608	0.024801684437271
Belinostat_CVCL_1517	0.2105772989294757
Belinostat_CVCL_0186	0.0558279629700411
Belinostat_CVCL_0320	0.0203638998166236
Belinostat_CVCL_0131	0.0225460963340733
Belinostat_CVCL_1097	0.0227924757550241
Belinostat_CVCL_0428	0.0403460336980671
Belinostat_CVCL_0547	0.0144452220034203
Belinostat_CVCL_1720	0.0200130810266972
Belinostat_CVCL_0023	0.0214880042233136
Belinostat_CVCL_1195	0.055327778493447
Belinostat_CVCL_1055	0.0408105135255219
Belinostat_CVCL_1693	0.0216629726022649
Belinostat_CVCL_0371	0.0187078383302378
Belinostat_CVCL_0851	0.0403362416391394
Belinostat_CVCL_1352	0.028089666947281
Belinostat_CVCL_0039	0.0277643091294831
Belinostat_CVCL_1524	0.0318010665000191
Belinostat_CVCL_1465	0.0323279622271021
Belinostat_CVCL_1577	0.0214669677063786
Belinostat_CVCL_1559	0.033643295644195
Belinostat_CVCL_1285	0.036810361979239
Belinostat_CVCL_0139	0.0117554524723025
Belinostat_CVCL_3613	0.0047524565760678
Belinostat_CVCL_1716	0.039053721241031
Belinostat_CVCL_1547	0.1068964809080143
Belinostat_CVCL_1478	0.0438140053099015
Belinostat_CVCL_0099	0.0873058862404073
Belinostat_CVCL_0504	0.0131121030327063
Belinostat_CVCL_0399	0.0345881751329543
Belinostat_CVCL_0397	0.0067222023198386
Belinostat_CVCL_1724	0.0465466369593793
Belinostat_CVCL_0291	0.0396176764057211
Belinostat_CVCL_1456	0.0285436568562025
Belinostat_CVCL_1385	0.0345152677697075
Belinostat_CVCL_0292	0.0345119842301688
Belinostat_CVCL_0218	0.0448410453934206
Belinostat_CVCL_0248	0.0099694462616636
Belinostat_CVCL_1266	0.0742509971284389
Belinostat_CVCL_0069	0.0551861762176803
Belinostat_CVCL_1094	0.022039394411469
Belinostat_CVCL_2610	0.0973465779176386
Belinostat_CVCL_1282	0.0320879670897202
Pitavastatin (Calcium)_CVCL_0031	0.9808482073829587
Pitavastatin (Calcium)_CVCL_1639	0.989869854787348
Pitavastatin (Calcium)_CVCL_1125	0.9945187652262673
Pitavastatin (Calcium)_CVCL_1119	0.9794485051205912
Pitavastatin (Calcium)_CVCL_1635	0.933923018625948
Pitavastatin (Calcium)_CVCL_0332	0.8620590453235739
Pitavastatin (Calcium)_CVCL_0480	0.9807328885627076
Pitavastatin (Calcium)_CVCL_0334	0.9826254843990754
Pitavastatin (Calcium)_CVCL_0152	1.0
Pitavastatin (Calcium)_CVCL_1987	0.990269232859052
Pitavastatin (Calcium)_CVCL_1183	0.9448136782853366
Pitavastatin (Calcium)_CVCL_0950	0.9698094465685778
Pitavastatin (Calcium)_CVCL_1329	0.6137301628429971
Pitavastatin (Calcium)_CVCL_0078	0.9871496997649256
Pitavastatin (Calcium)_CVCL_1531	0.9727319883605122
Pitavastatin (Calcium)_CVCL_1118	0.9870542361324224
Pitavastatin (Calcium)_CVCL_1666	1.0
Pitavastatin (Calcium)_CVCL_0525	0.9652747455300584
Pitavastatin (Calcium)_CVCL_1245	0.9526766131619214
Pitavastatin (Calcium)_CVCL_0555	0.9665539147792164
Pitavastatin (Calcium)_CVCL_1239	0.6984209919922677
Pitavastatin (Calcium)_CVCL_0359	0.9870192750422692
Pitavastatin (Calcium)_CVCL_1638	0.99678378581869
Pitavastatin (Calcium)_CVCL_1729	0.9836949130267244
Pitavastatin (Calcium)_CVCL_1603	0.7551769719089759
Pitavastatin (Calcium)_CVCL_1715	0.974761108815051
Pitavastatin (Calcium)_CVCL_1392	0.9290295323360884
Pitavastatin (Calcium)_CVCL_3015	0.9901861196129126
Pitavastatin (Calcium)_CVCL_0459	0.9454167860504256
Pitavastatin (Calcium)_CVCL_1718	0.8874197419179977
Pitavastatin (Calcium)_CVCL_0544	0.9792118908316216
Pitavastatin (Calcium)_CVCL_0366	0.98427219103575
Pitavastatin (Calcium)_CVCL_1495	0.9717191977865072
Pitavastatin (Calcium)_CVCL_1383	0.9254116064153652
Pitavastatin (Calcium)_CVCL_0060	0.9775364310802104
Pitavastatin (Calcium)_CVCL_0608	0.9984079085624544
Pitavastatin (Calcium)_CVCL_1517	0.9847268440903651
Pitavastatin (Calcium)_CVCL_0186	0.9190631426530554
Pitavastatin (Calcium)_CVCL_0320	0.9492405590661416
Pitavastatin (Calcium)_CVCL_0131	0.9838110007792622
Pitavastatin (Calcium)_CVCL_1097	0.9702167402687908
Pitavastatin (Calcium)_CVCL_0428	0.9859584932069302
Pitavastatin (Calcium)_CVCL_0547	0.9669601979813736
Pitavastatin (Calcium)_CVCL_1720	0.999978125964969
Pitavastatin (Calcium)_CVCL_0023	0.91835743595459
Pitavastatin (Calcium)_CVCL_1195	0.9928579274687604
Pitavastatin (Calcium)_CVCL_1055	0.9973134730772152
Pitavastatin (Calcium)_CVCL_1693	0.664449794233251
Pitavastatin (Calcium)_CVCL_0371	0.9864044953798284
Pitavastatin (Calcium)_CVCL_0851	0.9997441505259584
Pitavastatin (Calcium)_CVCL_1352	0.9552764954129656
Pitavastatin (Calcium)_CVCL_0039	0.5973942742661915
Pitavastatin (Calcium)_CVCL_1524	0.980927366362616
Pitavastatin (Calcium)_CVCL_1465	0.922519921816504
Pitavastatin (Calcium)_CVCL_1577	0.9909732051389544
Pitavastatin (Calcium)_CVCL_1559	0.9806872368380656
Pitavastatin (Calcium)_CVCL_1285	0.9981131976824418
Pitavastatin (Calcium)_CVCL_0139	0.967523224349352
Pitavastatin (Calcium)_CVCL_3613	0.973100304603718
Pitavastatin (Calcium)_CVCL_1716	0.964129391931822
Pitavastatin (Calcium)_CVCL_1547	0.935546556707638
Pitavastatin (Calcium)_CVCL_1478	0.8817521072883128
Pitavastatin (Calcium)_CVCL_0099	0.9999870117536178
Pitavastatin (Calcium)_CVCL_0504	0.9854946660810708
Pitavastatin (Calcium)_CVCL_0399	0.9606677113927388
Pitavastatin (Calcium)_CVCL_0397	0.9219552871934412
Pitavastatin (Calcium)_CVCL_1724	0.8878339876776102
Pitavastatin (Calcium)_CVCL_0291	0.9740995967575322
Pitavastatin (Calcium)_CVCL_1456	0.9796360987379126
Pitavastatin (Calcium)_CVCL_1385	0.9868386665518344
Pitavastatin (Calcium)_CVCL_0292	0.9856676460334458
Pitavastatin (Calcium)_CVCL_0218	0.8459130190919488
Pitavastatin (Calcium)_CVCL_0248	0.9826572208508536
Pitavastatin (Calcium)_CVCL_1266	0.96908278196167
Pitavastatin (Calcium)_CVCL_0069	0.9788744192517074
Pitavastatin (Calcium)_CVCL_1094	0.9792009496211972
Pitavastatin (Calcium)_CVCL_2610	0.955820191803198
Pitavastatin (Calcium)_CVCL_1282	0.9999999711759566
Diphenhydramine_CVCL_0031	0.0087724504199228
Diphenhydramine_CVCL_1639	0.0316661130235232
Diphenhydramine_CVCL_1125	0.0085683659005411
Diphenhydramine_CVCL_1119	0.0058987695161466
Diphenhydramine_CVCL_1635	0.0149612373591417
Diphenhydramine_CVCL_0332	0.0100868667526268
Diphenhydramine_CVCL_0480	0.0041599147099805
Diphenhydramine_CVCL_0334	0.0031795250792243
Diphenhydramine_CVCL_0152	0.0217768582601983
Diphenhydramine_CVCL_1987	0.0274726856770671
Diphenhydramine_CVCL_1183	0.0194732309763612
Diphenhydramine_CVCL_0950	0.0137250609484438
Diphenhydramine_CVCL_1329	0.0058325838810524
Diphenhydramine_CVCL_0078	0.0150803478268319
Diphenhydramine_CVCL_1531	0.0050539171335059
Diphenhydramine_CVCL_1118	0.0097514488328153
Diphenhydramine_CVCL_1666	0.058122418125859
Diphenhydramine_CVCL_0525	0.0080965074476956
Diphenhydramine_CVCL_1245	0.0094917762395488
Diphenhydramine_CVCL_0555	0.0073942864847827
Diphenhydramine_CVCL_1239	0.006041468165487
Diphenhydramine_CVCL_0359	0.0160955626623036
Diphenhydramine_CVCL_1638	0.0091122656991521
Diphenhydramine_CVCL_1729	0.0188735049283568
Diphenhydramine_CVCL_1603	0.0029937413127391
Diphenhydramine_CVCL_1715	0.0332258443772549
Diphenhydramine_CVCL_1392	0.0087224921899651
Diphenhydramine_CVCL_3015	0.0050684888584651
Diphenhydramine_CVCL_0459	0.0091574059290943
Diphenhydramine_CVCL_1718	0.0126884482458956
Diphenhydramine_CVCL_0544	0.0180556090865736
Diphenhydramine_CVCL_0366	0.00400753718911
Diphenhydramine_CVCL_1495	0.0209112241845887
Diphenhydramine_CVCL_1383	0.0003080151147358
Diphenhydramine_CVCL_0060	0.0354045122040724
Diphenhydramine_CVCL_0608	0.0153541574593253
Diphenhydramine_CVCL_1517	0.0151173568682914
Diphenhydramine_CVCL_0186	0.0033678856195713
Diphenhydramine_CVCL_0320	0.0103896448804806
Diphenhydramine_CVCL_0131	0.0158505261635236
Diphenhydramine_CVCL_1097	0.014403218187569
Diphenhydramine_CVCL_0428	0.0198869852670475
Diphenhydramine_CVCL_0547	0.0076142724214902
Diphenhydramine_CVCL_1720	0.0149418949976366
Diphenhydramine_CVCL_0023	0.0124699613985126
Diphenhydramine_CVCL_1195	0.0089442628933989
Diphenhydramine_CVCL_1055	0.011870946298283
Diphenhydramine_CVCL_1693	0.0801432577035621
Diphenhydramine_CVCL_0371	0.0064247991571941
Diphenhydramine_CVCL_0851	0.003595307496525
Diphenhydramine_CVCL_1352	0.0242701816413467
Diphenhydramine_CVCL_0039	0.0495171962508461
Diphenhydramine_CVCL_1524	0.0188858657758193
Diphenhydramine_CVCL_1465	0.0027396500038516
Diphenhydramine_CVCL_1577	0.012321947854024
Diphenhydramine_CVCL_1559	0.0136388267821646
Diphenhydramine_CVCL_1285	0.0098033568738985
Diphenhydramine_CVCL_0139	0.0108111847444833
Diphenhydramine_CVCL_3613	0.0271421250247562
Diphenhydramine_CVCL_1716	0.0281253142065896
Diphenhydramine_CVCL_1547	0.0005521187062164
Diphenhydramine_CVCL_1478	0.0094747383633012
Diphenhydramine_CVCL_0099	0.011066423080342
Diphenhydramine_CVCL_0504	0.0093452900694489
Diphenhydramine_CVCL_0399	0.0150575664298826
Diphenhydramine_CVCL_0397	0.0036642029323818
Diphenhydramine_CVCL_1724	0.0043942719917021
Diphenhydramine_CVCL_0291	0.0089020499618263
Diphenhydramine_CVCL_1456	0.0048352876217482
Diphenhydramine_CVCL_1385	0.0077560542984946
Diphenhydramine_CVCL_0292	0.0041160602873449
Diphenhydramine_CVCL_0218	0.0389897110797454
Diphenhydramine_CVCL_0248	0.0059526861156054
Diphenhydramine_CVCL_1266	0.0200598716297974
Diphenhydramine_CVCL_0069	0.0060701212385702
Diphenhydramine_CVCL_1094	0.0044053029877193
Diphenhydramine_CVCL_2610	0.0072063984015098
Diphenhydramine_CVCL_1282	0.0837060457849899
Quinidine (15% dihydroquinidine)_CVCL_0031	0.0101224986792627
Quinidine (15% dihydroquinidine)_CVCL_1639	0.0147782556037293
Quinidine (15% dihydroquinidine)_CVCL_1125	0.0067956484272194
Quinidine (15% dihydroquinidine)_CVCL_1119	0.0406693765523739
Quinidine (15% dihydroquinidine)_CVCL_1635	0.0574461844319112
Quinidine (15% dihydroquinidine)_CVCL_0332	0.0101087785075721
Quinidine (15% dihydroquinidine)_CVCL_0480	0.0180919446194091
Quinidine (15% dihydroquinidine)_CVCL_0334	0.0578395033881852
Quinidine (15% dihydroquinidine)_CVCL_0152	0.042006379736758
Quinidine (15% dihydroquinidine)_CVCL_1987	0.2038023221643805
Quinidine (15% dihydroquinidine)_CVCL_1183	0.075701495112934
Quinidine (15% dihydroquinidine)_CVCL_0950	0.0494905919988854
Quinidine (15% dihydroquinidine)_CVCL_1329	0.0056634891112031
Quinidine (15% dihydroquinidine)_CVCL_0078	0.010531349375206
Quinidine (15% dihydroquinidine)_CVCL_1531	0.0042971861316932
Quinidine (15% dihydroquinidine)_CVCL_1118	0.0270520429175883
Quinidine (15% dihydroquinidine)_CVCL_1666	0.2226712171397263
Quinidine (15% dihydroquinidine)_CVCL_0525	0.0387066170026434
Quinidine (15% dihydroquinidine)_CVCL_1245	0.0123259541664533
Quinidine (15% dihydroquinidine)_CVCL_0555	0.0073564485014433
Quinidine (15% dihydroquinidine)_CVCL_1239	0.0168713418363589
Quinidine (15% dihydroquinidine)_CVCL_0359	0.0294839449987941
Quinidine (15% dihydroquinidine)_CVCL_1638	0.0047315450460156
Quinidine (15% dihydroquinidine)_CVCL_1729	0.0145423020977526
Quinidine (15% dihydroquinidine)_CVCL_1603	0.0048268502353681
Quinidine (15% dihydroquinidine)_CVCL_1715	0.0137924324934288
Quinidine (15% dihydroquinidine)_CVCL_1392	0.0338486213284736
Quinidine (15% dihydroquinidine)_CVCL_3015	0.0158147142702876
Quinidine (15% dihydroquinidine)_CVCL_0459	0.0088363661548558
Quinidine (15% dihydroquinidine)_CVCL_1718	0.0143721098276047
Quinidine (15% dihydroquinidine)_CVCL_0544	0.0637734199717446
Quinidine (15% dihydroquinidine)_CVCL_0366	0.0104940223490689
Quinidine (15% dihydroquinidine)_CVCL_1495	0.0526521248776625
Quinidine (15% dihydroquinidine)_CVCL_1383	0.0004363024525245
Quinidine (15% dihydroquinidine)_CVCL_0060	0.0180617263412082
Quinidine (15% dihydroquinidine)_CVCL_0608	0.028785567418771
Quinidine (15% dihydroquinidine)_CVCL_1517	0.0595982481613983
Quinidine (15% dihydroquinidine)_CVCL_0186	0.0637719909349255
Quinidine (15% dihydroquinidine)_CVCL_0320	0.0156947692624443
Quinidine (15% dihydroquinidine)_CVCL_0131	0.0106599313439405
Quinidine (15% dihydroquinidine)_CVCL_1097	0.0223144258656812
Quinidine (15% dihydroquinidine)_CVCL_0428	0.0175237944131727
Quinidine (15% dihydroquinidine)_CVCL_0547	0.0213845457808382
Quinidine (15% dihydroquinidine)_CVCL_1720	0.0288639476465879
Quinidine (15% dihydroquinidine)_CVCL_0023	0.0150048245249388
Quinidine (15% dihydroquinidine)_CVCL_1195	0.0033196154462199
Quinidine (15% dihydroquinidine)_CVCL_1055	0.0072378799811629
Quinidine (15% dihydroquinidine)_CVCL_1693	0.0188512458547886
Quinidine (15% dihydroquinidine)_CVCL_0371	0.027047299562996
Quinidine (15% dihydroquinidine)_CVCL_0851	0.0035702868659673
Quinidine (15% dihydroquinidine)_CVCL_1352	0.0479782542962355
Quinidine (15% dihydroquinidine)_CVCL_0039	0.002663011999282
Quinidine (15% dihydroquinidine)_CVCL_1524	0.0058300962215037
Quinidine (15% dihydroquinidine)_CVCL_1465	0.0044174618869814
Quinidine (15% dihydroquinidine)_CVCL_1577	0.0090005420555081
Quinidine (15% dihydroquinidine)_CVCL_1559	0.0190271666556589
Quinidine (15% dihydroquinidine)_CVCL_1285	0.0094912753753437
Quinidine (15% dihydroquinidine)_CVCL_0139	0.0092010706358022
Quinidine (15% dihydroquinidine)_CVCL_3613	0.0129483423465527
Quinidine (15% dihydroquinidine)_CVCL_1716	0.0135554595184538
Quinidine (15% dihydroquinidine)_CVCL_1547	0.0117529109444693
Quinidine (15% dihydroquinidine)_CVCL_1478	0.0291743259330864
Quinidine (15% dihydroquinidine)_CVCL_0099	0.0114399000903188
Quinidine (15% dihydroquinidine)_CVCL_0504	0.0126934797287812
Quinidine (15% dihydroquinidine)_CVCL_0399	0.0054619102965686
Quinidine (15% dihydroquinidine)_CVCL_0397	0.0257313929143863
Quinidine (15% dihydroquinidine)_CVCL_1724	0.0276430619626338
Quinidine (15% dihydroquinidine)_CVCL_0291	0.0022003942970788
Quinidine (15% dihydroquinidine)_CVCL_1456	0.0288957254786547
Quinidine (15% dihydroquinidine)_CVCL_1385	0.0019145725074668
Quinidine (15% dihydroquinidine)_CVCL_0292	0.002404133088079
Quinidine (15% dihydroquinidine)_CVCL_0218	0.045307819868921
Quinidine (15% dihydroquinidine)_CVCL_0248	0.0120243395289674
